id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
147,CDS,cde_fo,EURINR,1189,OPTCUR,CE,78.75,EURINR28DECEMBER2278.75CE,EURINR22DEC78.75CE,EURINR 28DEC22 78.75 CE,28-12-2022,1,0.0025
148,CDS,cde_fo,EURINR,1190,OPTCUR,PE,78.75,EURINR28DECEMBER2278.75PE,EURINR22DEC78.75PE,EURINR 28DEC22 78.75 PE,28-12-2022,1,0.0025
149,CDS,cde_fo,EURINR,1191,OPTCUR,PE,86.25,EURINR28NOVEMBER2286.25PE,EURINR22NOV86.25PE,EURINR 28NOV22 86.25 PE,28-11-2022,1,0.0025
150,CDS,cde_fo,EURINR,1192,OPTCUR,PE,74.5,EURINR16DECEMBER2274.5PE,EURINR22D74.5PE,EURINR 16DEC22 74.5 PE,16-12-2022,1,0.0025
151,CDS,cde_fo,EURINR,1193,OPTCUR,CE,74.75,EURINR16DECEMBER2274.75CE,EURINR22D74.75CE,EURINR 16DEC22 74.75 CE,16-12-2022,1,0.0025
152,CDS,cde_fo,EURINR,1194,OPTCUR,CE,87.5,EURINR27OCTOBER2287.5CE,EURINR22OCT87.5CE,EURINR 27OCT22 87.5 CE,27-10-2022,1,0.0025
153,CDS,cde_fo,EURINR,1195,OPTCUR,PE,87.5,EURINR27OCTOBER2287.5PE,EURINR22OCT87.5PE,EURINR 27OCT22 87.5 PE,27-10-2022,1,0.0025
154,CDS,cde_fo,EURINR,1196,OPTCUR,PE,72.75,EURINR28OCTOBER2272.75PE,EURINR22O72.75PE,EURINR 28OCT22 72.75 PE,28-10-2022,1,0.0025
155,CDS,cde_fo,EURINR,1197,OPTCUR,CE,72.75,EURINR04NOVEMBER2272.75CE,EURINR22N72.75CE,EURINR 04NOV22 72.75 CE,04-11-2022,1,0.0025
156,CDS,cde_fo,EURINR,1198,OPTCUR,PE,74.75,EURINR16DECEMBER2274.75PE,EURINR22D74.75PE,EURINR 16DEC22 74.75 PE,16-12-2022,1,0.0025
157,CDS,cde_fo,EURINR,1199,OPTCUR,CE,75,EURINR16DECEMBER2275CE,EURINR22D75CE,EURINR 16DEC22 75 CE,16-12-2022,1,0.0025
158,CDS,cde_fo,EURINR,1200,OPTCUR,CE,79,EURINR28DECEMBER2279CE,EURINR22DEC79CE,EURINR 28DEC22 79 CE,28-12-2022,1,0.0025
159,CDS,cde_fo,EURINR,1201,OPTCUR,PE,72.75,EURINR04NOVEMBER2272.75PE,EURINR22N72.75PE,EURINR 04NOV22 72.75 PE,04-11-2022,1,0.0025
160,CDS,cde_fo,EURINR,1203,OPTCUR,CE,72.75,EURINR11NOVEMBER2272.75CE,EURINR22N72.75CE,EURINR 11NOV22 72.75 CE,11-11-2022,1,0.0025
161,CDS,cde_fo,GBPUSD,1204,FUTCUR,XX,-1,GBPUSD23JULFUT,GBPUSD23JULFUT,GBPUSD 27JUL23 FUT,27-07-2023,1,0.0001
162,CDS,cde_fo,EURINR,1205,OPTCUR,PE,75,EURINR16DECEMBER2275PE,EURINR22D75PE,EURINR 16DEC22 75 PE,16-12-2022,1,0.0025
163,CDS,cde_fo,EURINR,1206,OPTCUR,CE,75.25,EURINR16DECEMBER2275.25CE,EURINR22D75.25CE,EURINR 16DEC22 75.25 CE,16-12-2022,1,0.0025
164,CDS,cde_fo,EURINR,1207,OPTCUR,PE,75.25,EURINR16DECEMBER2275.25PE,EURINR22D75.25PE,EURINR 16DEC22 75.25 PE,16-12-2022,1,0.0025
165,CDS,cde_fo,EURINR,1208,OPTCUR,CE,75.5,EURINR16DECEMBER2275.5CE,EURINR22D75.5CE,EURINR 16DEC22 75.5 CE,16-12-2022,1,0.0025
166,CDS,cde_fo,EURINR,1209,OPTCUR,PE,75.5,EURINR16DECEMBER2275.5PE,EURINR22D75.5PE,EURINR 16DEC22 75.5 PE,16-12-2022,1,0.0025
167,CDS,cde_fo,EURINR,1210,OPTCUR,CE,75.75,EURINR16DECEMBER2275.75CE,EURINR22D75.75CE,EURINR 16DEC22 75.75 CE,16-12-2022,1,0.0025
168,CDS,cde_fo,EURINR,1211,OPTCUR,PE,79,EURINR28DECEMBER2279PE,EURINR22DEC79PE,EURINR 28DEC22 79 PE,28-12-2022,1,0.0025
169,CDS,cde_fo,EURINR,1213,OPTCUR,PE,75.75,EURINR16DECEMBER2275.75PE,EURINR22D75.75PE,EURINR 16DEC22 75.75 PE,16-12-2022,1,0.0025
170,CDS,cde_fo,EURINR,1214,OPTCUR,CE,76,EURINR16DECEMBER2276CE,EURINR22D76CE,EURINR 16DEC22 76 CE,16-12-2022,1,0.0025
171,CDS,cde_fo,EURINR,1215,FUTCUR,XX,-1,EURINR23JANFUT,EURINR23JANFUT,EURINR 27JAN23 FUT,27-01-2023,1,0.0025
172,CDS,cde_fo,EURINR,1216,OPTCUR,PE,76,EURINR16DECEMBER2276PE,EURINR22D76PE,EURINR 16DEC22 76 PE,16-12-2022,1,0.0025
173,CDS,cde_fo,EURINR,1217,OPTCUR,CE,79.25,EURINR28DECEMBER2279.25CE,EURINR22DEC79.25CE,EURINR 28DEC22 79.25 CE,28-12-2022,1,0.0025
174,CDS,cde_fo,EURINR,1218,OPTCUR,CE,86.5,EURINR28NOVEMBER2286.5CE,EURINR22NOV86.5CE,EURINR 28NOV22 86.5 CE,28-11-2022,1,0.0025
175,CDS,cde_fo,EURINR,1219,OPTCUR,CE,76.25,EURINR16DECEMBER2276.25CE,EURINR22D76.25CE,EURINR 16DEC22 76.25 CE,16-12-2022,1,0.0025
176,CDS,cde_fo,EURINR,1220,OPTCUR,CE,87.5,EURINR28OCTOBER2287.5CE,EURINR22O87.5CE,EURINR 28OCT22 87.5 CE,28-10-2022,1,0.0025
177,CDS,cde_fo,EURINR,1223,OPTCUR,PE,76.25,EURINR16DECEMBER2276.25PE,EURINR22D76.25PE,EURINR 16DEC22 76.25 PE,16-12-2022,1,0.0025
178,CDS,cde_fo,EURINR,1224,OPTCUR,PE,87.5,EURINR28OCTOBER2287.5PE,EURINR22O87.5PE,EURINR 28OCT22 87.5 PE,28-10-2022,1,0.0025
179,CDS,cde_fo,EURINR,1225,FUTCUR,XX,-1,EURINR22NOVFUT,EURINR22NFUT,EURINR 04NOV22 FUT,04-11-2022,1,0.0025
180,CDS,cde_fo,EURINR,1226,OPTCUR,PE,79.25,EURINR28DECEMBER2279.25PE,EURINR22DEC79.25PE,EURINR 28DEC22 79.25 PE,28-12-2022,1,0.0025
181,CDS,cde_fo,EURINR,1227,OPTCUR,PE,72.75,EURINR11NOVEMBER2272.75PE,EURINR22N72.75PE,EURINR 11NOV22 72.75 PE,11-11-2022,1,0.0025
182,CDS,cde_fo,EURINR,1229,OPTCUR,CE,76.5,EURINR16DECEMBER2276.5CE,EURINR22D76.5CE,EURINR 16DEC22 76.5 CE,16-12-2022,1,0.0025
183,CDS,cde_fo,EURINR,1230,OPTCUR,PE,76.5,EURINR16DECEMBER2276.5PE,EURINR22D76.5PE,EURINR 16DEC22 76.5 PE,16-12-2022,1,0.0025
184,CDS,cde_fo,EURINR,1231,OPTCUR,CE,74.75,EURINR21OCTOBER2274.75CE,EURINR22O74.75CE,EURINR 21OCT22 74.75 CE,21-10-2022,1,0.0025
185,CDS,cde_fo,EURINR,1232,OPTCUR,PE,74.75,EURINR21OCTOBER2274.75PE,EURINR22O74.75PE,EURINR 21OCT22 74.75 PE,21-10-2022,1,0.0025
186,CDS,cde_fo,EURINR,1234,OPTCUR,CE,76.75,EURINR16DECEMBER2276.75CE,EURINR22D76.75CE,EURINR 16DEC22 76.75 CE,16-12-2022,1,0.0025
187,CDS,cde_fo,EURINR,1235,OPTCUR,CE,72.75,EURINR18NOVEMBER2272.75CE,EURINR22N72.75CE,EURINR 18NOV22 72.75 CE,18-11-2022,1,0.0025
188,CDS,cde_fo,EURINR,1236,OPTCUR,PE,76.75,EURINR16DECEMBER2276.75PE,EURINR22D76.75PE,EURINR 16DEC22 76.75 PE,16-12-2022,1,0.0025
189,CDS,cde_fo,EURINR,1237,OPTCUR,PE,72.75,EURINR18NOVEMBER2272.75PE,EURINR22N72.75PE,EURINR 18NOV22 72.75 PE,18-11-2022,1,0.0025
190,CDS,cde_fo,EURINR,1238,OPTCUR,CE,72.75,EURINR25NOVEMBER2272.75CE,EURINR22N72.75CE,EURINR 25NOV22 72.75 CE,25-11-2022,1,0.0025
191,CDS,cde_fo,EURINR,1239,OPTCUR,PE,72.75,EURINR25NOVEMBER2272.75PE,EURINR22N72.75PE,EURINR 25NOV22 72.75 PE,25-11-2022,1,0.0025
192,CDS,cde_fo,EURINR,1240,FUTCUR,XX,-1,EURINR23FEBFUT,EURINR23FEBFUT,EURINR 24FEB23 FUT,24-02-2023,1,0.0025
193,CDS,cde_fo,EURINR,1241,OPTCUR,CE,77,EURINR16DECEMBER2277CE,EURINR22D77CE,EURINR 16DEC22 77 CE,16-12-2022,1,0.0025
194,CDS,cde_fo,EURINR,1242,OPTCUR,PE,77,EURINR16DECEMBER2277PE,EURINR22D77PE,EURINR 16DEC22 77 PE,16-12-2022,1,0.0025
195,CDS,cde_fo,EURUSD,1243,FUTCUR,XX,-1,EURUSD23JANFUT,EURUSD23JANFUT,EURUSD 27JAN23 FUT,27-01-2023,1,0.0001
196,CDS,cde_fo,GBPINR,1244,FUTCUR,XX,-1,GBPINR23JANFUT,GBPINR23JANFUT,GBPINR 27JAN23 FUT,27-01-2023,1,0.0025
197,CDS,cde_fo,EURINR,1245,OPTCUR,CE,77.25,EURINR16DECEMBER2277.25CE,EURINR22D77.25CE,EURINR 16DEC22 77.25 CE,16-12-2022,1,0.0025
198,CDS,cde_fo,EURUSD,1246,OPTCUR,CE,0.96,EURUSD28DECEMBER220.96CE,EURUSD22DEC0.96CE,EURUSD 28DEC22 0.96 CE,28-12-2022,1,0.0001
199,CDS,cde_fo,EURUSD,1247,OPTCUR,PE,0.87,EURUSD28NOVEMBER220.87PE,EURUSD22NOV0.87PE,EURUSD 28NOV22 0.87 PE,28-11-2022,1,0.0001
200,CDS,cde_fo,EURINR,1248,OPTCUR,PE,77.25,EURINR16DECEMBER2277.25PE,EURINR22D77.25PE,EURINR 16DEC22 77.25 PE,16-12-2022,1,0.0025
201,CDS,cde_fo,EURUSD,1249,FUTCUR,XX,-1,EURUSD23FEBFUT,EURUSD23FEBFUT,EURUSD 24FEB23 FUT,24-02-2023,1,0.0001
202,CDS,cde_fo,EURINR,1250,OPTCUR,CE,72.75,EURINR28NOVEMBER2272.75CE,EURINR22NOV72.75CE,EURINR 28NOV22 72.75 CE,28-11-2022,1,0.0025
203,CDS,cde_fo,EURINR,1251,OPTCUR,PE,86.5,EURINR28NOVEMBER2286.5PE,EURINR22NOV86.5PE,EURINR 28NOV22 86.5 PE,28-11-2022,1,0.0025
204,CDS,cde_fo,GBPUSD,1252,OPTCUR,CE,1.18,GBPUSD28DECEMBER221.18CE,GBPUSD22DEC1.18CE,GBPUSD 28DEC22 1.18 CE,28-12-2022,1,0.0001
205,CDS,cde_fo,EURINR,1253,OPTCUR,CE,77.5,EURINR16DECEMBER2277.5CE,EURINR22D77.5CE,EURINR 16DEC22 77.5 CE,16-12-2022,1,0.0025
206,CDS,cde_fo,GBPUSD,1254,OPTCUR,PE,1.18,GBPUSD28DECEMBER221.18PE,GBPUSD22DEC1.18PE,GBPUSD 28DEC22 1.18 PE,28-12-2022,1,0.0001
207,CDS,cde_fo,GBPUSD,1255,OPTCUR,CE,1.48,GBPUSD28DECEMBER221.48CE,GBPUSD22DEC1.48CE,GBPUSD 28DEC22 1.48 CE,28-12-2022,1,0.0001
208,CDS,cde_fo,GBPUSD,1256,OPTCUR,PE,1.48,GBPUSD28DECEMBER221.48PE,GBPUSD22DEC1.48PE,GBPUSD 28DEC22 1.48 PE,28-12-2022,1,0.0001
209,CDS,cde_fo,EURUSD,1257,OPTCUR,PE,0.96,EURUSD28DECEMBER220.96PE,EURUSD22DEC0.96PE,EURUSD 28DEC22 0.96 PE,28-12-2022,1,0.0001
210,CDS,cde_fo,GBPINR,1258,FUTCUR,XX,-1,GBPINR22NOVFUT,GBPINR22NFUT,GBPINR 04NOV22 FUT,04-11-2022,1,0.0025
211,CDS,cde_fo,EURUSD,1259,OPTCUR,CE,1.13,EURUSD28NOVEMBER221.13CE,EURUSD22NOV1.13CE,EURUSD 28NOV22 1.13 CE,28-11-2022,1,0.0001
212,CDS,cde_fo,EURINR,1260,OPTCUR,PE,86,EURINR27SEPTEMBER2386PE,EURINR23SEP86PE,EURINR 27SEP23 86 PE,27-09-2023,1,0.0025
213,CDS,cde_fo,EURINR,1261,OPTCUR,PE,77.5,EURINR16DECEMBER2277.5PE,EURINR22D77.5PE,EURINR 16DEC22 77.5 PE,16-12-2022,1,0.0025
214,CDS,cde_fo,EURINR,1262,OPTCUR,CE,77.75,EURINR16DECEMBER2277.75CE,EURINR22D77.75CE,EURINR 16DEC22 77.75 CE,16-12-2022,1,0.0025
215,CDS,cde_fo,JPYINR,1263,FUTCUR,XX,-1,JPYINR22NOVFUT,JPYINR22NFUT,JPYINR 04NOV22 FUT,04-11-2022,1,0.0025
216,CDS,cde_fo,USDINR,1264,FUTCUR,XX,-1,USDINR22NOVFUT,USDINR22NFUT,USDINR 04NOV22 FUT,04-11-2022,1,0.0025
217,CDS,cde_fo,GBPUSD,1265,OPTCUR,CE,1.085,GBPUSD28DECEMBER221.085CE,GBPUSD22DEC1.085CE,GBPUSD 28DEC22 1.085 CE,28-12-2022,1,0.0001
218,CDS,cde_fo,EURINR,1266,OPTCUR,PE,77.75,EURINR16DECEMBER2277.75PE,EURINR22D77.75PE,EURINR 16DEC22 77.75 PE,16-12-2022,1,0.0025
219,CDS,cde_fo,EURINR,1267,OPTCUR,CE,78,EURINR16DECEMBER2278CE,EURINR22D78CE,EURINR 16DEC22 78 CE,16-12-2022,1,0.0025
220,CDS,cde_fo,GBPUSD,1268,OPTCUR,PE,1.085,GBPUSD28DECEMBER221.085PE,GBPUSD22DEC1.085PE,GBPUSD 28DEC22 1.085 PE,28-12-2022,1,0.0001
221,CDS,cde_fo,GBPINR,1269,OPTCUR,CE,97.5,GBPINR09DECEMBER2297.5CE,GBPINR22D97.5CE,GBPINR 09DEC22 97.5 CE,09-12-2022,1,0.0025
222,CDS,cde_fo,EURINR,1270,OPTCUR,PE,78,EURINR16DECEMBER2278PE,EURINR22D78PE,EURINR 16DEC22 78 PE,16-12-2022,1,0.0025
223,CDS,cde_fo,EURINR,1271,OPTCUR,CE,78.25,EURINR16DECEMBER2278.25CE,EURINR22D78.25CE,EURINR 16DEC22 78.25 CE,16-12-2022,1,0.0025
224,CDS,cde_fo,EURINR,1272,OPTCUR,PE,72.75,EURINR28NOVEMBER2272.75PE,EURINR22NOV72.75PE,EURINR 28NOV22 72.75 PE,28-11-2022,1,0.0025
225,CDS,cde_fo,EURINR,1273,OPTCUR,PE,78.25,EURINR16DECEMBER2278.25PE,EURINR22D78.25PE,EURINR 16DEC22 78.25 PE,16-12-2022,1,0.0025
226,CDS,cde_fo,EURINR,1274,OPTCUR,CE,78.5,EURINR16DECEMBER2278.5CE,EURINR22D78.5CE,EURINR 16DEC22 78.5 CE,16-12-2022,1,0.0025
227,CDS,cde_fo,EURINR,1275,OPTCUR,CE,72.75,EURINR02DECEMBER2272.75CE,EURINR22D72.75CE,EURINR 02DEC22 72.75 CE,02-12-2022,1,0.0025
228,CDS,cde_fo,EURUSD,1276,OPTCUR,CE,0.96,EURUSD29MARCH230.96CE,EURUSD23MAR0.96CE,EURUSD 29MAR23 0.96 CE,29-03-2023,1,0.0001
229,CDS,cde_fo,JPYINR,1277,FUTCUR,XX,-1,JPYINR23JULFUT,JPYINR23JULFUT,JPYINR 27JUL23 FUT,27-07-2023,1,0.0025
230,CDS,cde_fo,USDINR,1278,FUTCUR,XX,-1,USDINR23JULFUT,USDINR23JULFUT,USDINR 27JUL23 FUT,27-07-2023,1,0.0025
231,CDS,cde_fo,EURINR,1279,OPTCUR,PE,78.5,EURINR16DECEMBER2278.5PE,EURINR22D78.5PE,EURINR 16DEC22 78.5 PE,16-12-2022,1,0.0025
232,CDS,cde_fo,USDJPY,1280,OPTCUR,PE,149,USDJPY28NOVEMBER22149PE,USDJPY22NOV149PE,USDJPY 28NOV22 149 PE,28-11-2022,1,0.01
233,CDS,cde_fo,EURINR,1281,OPTCUR,CE,79.5,EURINR28DECEMBER2279.5CE,EURINR22DEC79.5CE,EURINR 28DEC22 79.5 CE,28-12-2022,1,0.0025
234,CDS,cde_fo,EURUSD,1283,OPTCUR,PE,0.96,EURUSD29MARCH230.96PE,EURUSD23MAR0.96PE,EURUSD 29MAR23 0.96 PE,29-03-2023,1,0.0001
235,CDS,cde_fo,EURINR,1284,OPTCUR,CE,78.75,EURINR16DECEMBER2278.75CE,EURINR22D78.75CE,EURINR 16DEC22 78.75 CE,16-12-2022,1,0.0025
236,CDS,cde_fo,USDJPY,1285,FUTCUR,XX,-1,USDJPY23JUNFUT,USDJPY23JUNFUT,USDJPY 28JUN23 FUT,28-06-2023,1,0.01
237,CDS,cde_fo,GBPINR,1286,OPTCUR,CE,95.25,GBPINR16DECEMBER2295.25CE,GBPINR22D95.25CE,GBPINR 16DEC22 95.25 CE,16-12-2022,1,0.0025
238,CDS,cde_fo,GBPINR,1287,OPTCUR,PE,95.25,GBPINR16DECEMBER2295.25PE,GBPINR22D95.25PE,GBPINR 16DEC22 95.25 PE,16-12-2022,1,0.0025
239,CDS,cde_fo,EURINR,1288,OPTCUR,PE,78.75,EURINR16DECEMBER2278.75PE,EURINR22D78.75PE,EURINR 16DEC22 78.75 PE,16-12-2022,1,0.0025
240,CDS,cde_fo,USDJPY,1289,OPTCUR,CE,131,USDJPY28DECEMBER22131CE,USDJPY22DEC131CE,USDJPY 28DEC22 131 CE,28-12-2022,1,0.01
241,CDS,cde_fo,USDJPY,1290,OPTCUR,PE,131,USDJPY28DECEMBER22131PE,USDJPY22DEC131PE,USDJPY 28DEC22 131 PE,28-12-2022,1,0.01
242,CDS,cde_fo,GBPINR,1291,OPTCUR,PE,97.5,GBPINR09DECEMBER2297.5PE,GBPINR22D97.5PE,GBPINR 09DEC22 97.5 PE,09-12-2022,1,0.0025
243,CDS,cde_fo,GBPINR,1292,FUTCUR,XX,-1,GBPINR23FEBFUT,GBPINR23FEBFUT,GBPINR 24FEB23 FUT,24-02-2023,1,0.0025
244,CDS,cde_fo,GBPUSD,1293,FUTCUR,XX,-1,GBPUSD23FEBFUT,GBPUSD23FEBFUT,GBPUSD 24FEB23 FUT,24-02-2023,1,0.0001
245,CDS,cde_fo,JPYINR,1294,FUTCUR,XX,-1,JPYINR23FEBFUT,JPYINR23FEBFUT,JPYINR 24FEB23 FUT,24-02-2023,1,0.0025
246,CDS,cde_fo,GBPINR,1295,OPTCUR,CE,85.75,GBPINR23DECEMBER2285.75CE,GBPINR22D85.75CE,GBPINR 23DEC22 85.75 CE,23-12-2022,1,0.0025
247,CDS,cde_fo,GBPINR,1296,OPTCUR,PE,85.75,GBPINR23DECEMBER2285.75PE,GBPINR22D85.75PE,GBPINR 23DEC22 85.75 PE,23-12-2022,1,0.0025
248,CDS,cde_fo,USDJPY,1297,FUTCUR,XX,-1,USDJPY23JULFUT,USDJPY23JULFUT,USDJPY 27JUL23 FUT,27-07-2023,1,0.01
249,CDS,cde_fo,JPYINR,1298,FUTCUR,XX,-1,JPYINR23MARFUT,JPYINR23MARFUT,JPYINR 29MAR23 FUT,29-03-2023,1,0.0025
250,CDS,cde_fo,USDINR,1299,FUTCUR,XX,-1,USDINR23FEBFUT,USDINR23FEBFUT,USDINR 24FEB23 FUT,24-02-2023,1,0.0025
251,CDS,cde_fo,GBPINR,1302,OPTCUR,CE,95.5,GBPINR16DECEMBER2295.5CE,GBPINR22D95.5CE,GBPINR 16DEC22 95.5 CE,16-12-2022,1,0.0025
252,CDS,cde_fo,GBPINR,1303,OPTCUR,PE,95.5,GBPINR16DECEMBER2295.5PE,GBPINR22D95.5PE,GBPINR 16DEC22 95.5 PE,16-12-2022,1,0.0025
253,CDS,cde_fo,GBPUSD,1305,FUTCUR,XX,-1,GBPUSD23JANFUT,GBPUSD23JANFUT,GBPUSD 27JAN23 FUT,27-01-2023,1,0.0001
254,CDS,cde_fo,EURINR,1306,OPTCUR,PE,72.75,EURINR02DECEMBER2272.75PE,EURINR22D72.75PE,EURINR 02DEC22 72.75 PE,02-12-2022,1,0.0025
255,CDS,cde_fo,JPYINR,1308,FUTCUR,XX,-1,JPYINR23JANFUT,JPYINR23JANFUT,JPYINR 27JAN23 FUT,27-01-2023,1,0.0025
256,CDS,cde_fo,EURINR,1310,OPTCUR,CE,87.75,EURINR21OCTOBER2287.75CE,EURINR22O87.75CE,EURINR 21OCT22 87.75 CE,21-10-2022,1,0.0025
257,CDS,cde_fo,EURINR,1313,OPTCUR,PE,79.5,EURINR28DECEMBER2279.5PE,EURINR22DEC79.5PE,EURINR 28DEC22 79.5 PE,28-12-2022,1,0.0025
258,CDS,cde_fo,USDINR,1314,FUTCUR,XX,-1,USDINR23MARFUT,USDINR23MARFUT,USDINR 29MAR23 FUT,29-03-2023,1,0.0025
259,CDS,cde_fo,EURINR,1316,OPTCUR,PE,87.75,EURINR21OCTOBER2287.75PE,EURINR22O87.75PE,EURINR 21OCT22 87.75 PE,21-10-2022,1,0.0025
260,CDS,cde_fo,EURINR,1317,OPTCUR,CE,88,EURINR21OCTOBER2288CE,EURINR22O88CE,EURINR 21OCT22 88 CE,21-10-2022,1,0.0025
261,CDS,cde_fo,EURINR,1318,OPTCUR,CE,72.75,EURINR09DECEMBER2272.75CE,EURINR22D72.75CE,EURINR 09DEC22 72.75 CE,09-12-2022,1,0.0025
262,CDS,cde_fo,EURINR,1321,OPTCUR,PE,72.75,EURINR09DECEMBER2272.75PE,EURINR22D72.75PE,EURINR 09DEC22 72.75 PE,09-12-2022,1,0.0025
263,CDS,cde_fo,EURINR,1322,OPTCUR,CE,72.75,EURINR28DECEMBER2272.75CE,EURINR22DEC72.75CE,EURINR 28DEC22 72.75 CE,28-12-2022,1,0.0025
264,CDS,cde_fo,USDJPY,1324,FUTCUR,XX,-1,USDJPY23FEBFUT,USDJPY23FEBFUT,USDJPY 24FEB23 FUT,24-02-2023,1,0.01
265,CDS,cde_fo,EURUSD,1325,OPTCUR,PE,1.13,EURUSD28NOVEMBER221.13PE,EURUSD22NOV1.13PE,EURUSD 28NOV22 1.13 PE,28-11-2022,1,0.0001
266,CDS,cde_fo,EURINR,1328,OPTCUR,PE,72.75,EURINR28DECEMBER2272.75PE,EURINR22DEC72.75PE,EURINR 28DEC22 72.75 PE,28-12-2022,1,0.0025
267,CDS,cde_fo,EURINR,1329,OPTCUR,CE,79,EURINR16DECEMBER2279CE,EURINR22D79CE,EURINR 16DEC22 79 CE,16-12-2022,1,0.0025
268,CDS,cde_fo,EURUSD,1330,OPTCUR,CE,1.135,EURUSD28NOVEMBER221.135CE,EURUSD22NOV1.135CE,EURUSD 28NOV22 1.135 CE,28-11-2022,1,0.0001
269,CDS,cde_fo,EURINR,1331,OPTCUR,CE,72.75,EURINR29MARCH2372.75CE,EURINR23MAR72.75CE,EURINR 29MAR23 72.75 CE,29-03-2023,1,0.0025
270,CDS,cde_fo,EURINR,1332,OPTCUR,PE,79,EURINR16DECEMBER2279PE,EURINR22D79PE,EURINR 16DEC22 79 PE,16-12-2022,1,0.0025
271,CDS,cde_fo,EURINR,1333,OPTCUR,CE,79.25,EURINR16DECEMBER2279.25CE,EURINR22D79.25CE,EURINR 16DEC22 79.25 CE,16-12-2022,1,0.0025
272,CDS,cde_fo,EURINR,1334,OPTCUR,PE,79.25,EURINR16DECEMBER2279.25PE,EURINR22D79.25PE,EURINR 16DEC22 79.25 PE,16-12-2022,1,0.0025
273,CDS,cde_fo,EURINR,1335,OPTCUR,CE,79.5,EURINR16DECEMBER2279.5CE,EURINR22D79.5CE,EURINR 16DEC22 79.5 CE,16-12-2022,1,0.0025
274,CDS,cde_fo,EURINR,1336,OPTCUR,PE,79.5,EURINR16DECEMBER2279.5PE,EURINR22D79.5PE,EURINR 16DEC22 79.5 PE,16-12-2022,1,0.0025
275,CDS,cde_fo,USDJPY,1337,FUTCUR,XX,-1,USDJPY23MARFUT,USDJPY23MARFUT,USDJPY 29MAR23 FUT,29-03-2023,1,0.01
276,CDS,cde_fo,EURINR,1338,OPTCUR,PE,88,EURINR21OCTOBER2288PE,EURINR22O88PE,EURINR 21OCT22 88 PE,21-10-2022,1,0.0025
277,CDS,cde_fo,GBPUSD,1340,OPTCUR,CE,1.085,GBPUSD29MARCH231.085CE,GBPUSD23MAR1.085CE,GBPUSD 29MAR23 1.085 CE,29-03-2023,1,0.0001
278,CDS,cde_fo,GBPUSD,1341,OPTCUR,PE,1.085,GBPUSD29MARCH231.085PE,GBPUSD23MAR1.085PE,GBPUSD 29MAR23 1.085 PE,29-03-2023,1,0.0001
279,CDS,cde_fo,EURINR,1342,OPTCUR,CE,79.75,EURINR16DECEMBER2279.75CE,EURINR22D79.75CE,EURINR 16DEC22 79.75 CE,16-12-2022,1,0.0025
280,CDS,cde_fo,GBPINR,1345,OPTCUR,CE,95.75,GBPINR16DECEMBER2295.75CE,GBPINR22D95.75CE,GBPINR 16DEC22 95.75 CE,16-12-2022,1,0.0025
281,CDS,cde_fo,GBPINR,1346,OPTCUR,CE,96.5,GBPINR16DECEMBER2296.5CE,GBPINR22D96.5CE,GBPINR 16DEC22 96.5 CE,16-12-2022,1,0.0025
282,CDS,cde_fo,EURINR,1347,OPTCUR,CE,75,EURINR21OCTOBER2275CE,EURINR22O75CE,EURINR 21OCT22 75 CE,21-10-2022,1,0.0025
283,CDS,cde_fo,EURINR,1348,OPTCUR,PE,79.75,EURINR16DECEMBER2279.75PE,EURINR22D79.75PE,EURINR 16DEC22 79.75 PE,16-12-2022,1,0.0025
284,CDS,cde_fo,GBPINR,1349,OPTCUR,PE,96.5,GBPINR16DECEMBER2296.5PE,GBPINR22D96.5PE,GBPINR 16DEC22 96.5 PE,16-12-2022,1,0.0025
285,CDS,cde_fo,GBPINR,1350,OPTCUR,CE,96.75,GBPINR16DECEMBER2296.75CE,GBPINR22D96.75CE,GBPINR 16DEC22 96.75 CE,16-12-2022,1,0.0025
286,CDS,cde_fo,GBPINR,1351,OPTCUR,PE,96.75,GBPINR16DECEMBER2296.75PE,GBPINR22D96.75PE,GBPINR 16DEC22 96.75 PE,16-12-2022,1,0.0025
287,CDS,cde_fo,USDINR,1353,FUTCUR,XX,-1,USDINR23JANFUT,USDINR23JANFUT,USDINR 27JAN23 FUT,27-01-2023,1,0.0025
288,CDS,cde_fo,USDJPY,1354,FUTCUR,XX,-1,USDJPY23JANFUT,USDJPY23JANFUT,USDJPY 27JAN23 FUT,27-01-2023,1,0.01
289,CDS,cde_fo,EURINR,1356,OPTCUR,CE,88.25,EURINR21OCTOBER2288.25CE,EURINR22O88.25CE,EURINR 21OCT22 88.25 CE,21-10-2022,1,0.0025
290,CDS,cde_fo,GBPUSD,1357,OPTCUR,CE,1.18,GBPUSD29MARCH231.18CE,GBPUSD23MAR1.18CE,GBPUSD 29MAR23 1.18 CE,29-03-2023,1,0.0001
291,CDS,cde_fo,EURINR,1359,OPTCUR,PE,75,EURINR21OCTOBER2275PE,EURINR22O75PE,EURINR 21OCT22 75 PE,21-10-2022,1,0.0025
292,CDS,cde_fo,EURINR,1360,OPTCUR,CE,80,EURINR16DECEMBER2280CE,EURINR22D80CE,EURINR 16DEC22 80 CE,16-12-2022,1,0.0025
